blocknumber,reserve USDP,reserve WETH,volume USDP for 5% slippage
10165000,0,0,93.5470317954771
10165150,0,0,93.5470317954771
10165300,0,0,93.5470317954771
10165450,0,0,93.5470317954771
10165600,0,0,93.5470317954771
10165750,0,0,93.5470317954771
10165900,0,0,93.5470317954771
10166050,0,0,93.5470317954771
10166200,0,0,93.5470317954771
10166350,0,0,93.5470317954771
10166500,0,0,93.5470317954771
10166650,0,0,93.5470317954771
10166800,0,0,96.04181274159828
10166950,0,0,96.04181274159828
10167100,0,0,96.04181274159828
10167250,0,0,96.04181274159828
10167400,0,0,96.04181274159828
10167550,0,0,96.04181274159828
10167700,0,0,96.04181274159828
10167850,0,0,96.04181274159828
10168000,0,0,96.04181274159828
10168150,0,0,96.29592799166312
10168300,0,0,96.29592799166312
10168450,0,0,96.29592799166312
10168600,0,0,96.29592799166312
10168750,0,0,96.29592799166312
10168900,0,0,96.29592799166312
10169050,0,0,96.29592799166312
10169200,0,0,96.29592799166312
10169350,0,0,96.29592799166312
10169500,0,0,96.29592799166312
10169650,0,0,96.29592799166312
10169800,0,0,96.29592799166312
10169950,0,0,96.29592799166312
10170100,0,0,96.29592799166312
10170250,0,0,108.59514568387203
10170400,0,0,108.59514568387203
10170550,0,0,108.59514568387203
10170700,0,0,108.59514568387203
10170850,0,0,108.59514568387203
10171000,0,0,108.59514568387203
10171150,0,0,108.59514568387203
10171300,0,0,108.59514568387203
10171450,0,0,108.59514568387203
10171600,0,0,108.59514568387203
10171750,0,0,108.59514568387203
10171900,0,0,108.59514568387203
10172050,0,0,108.59514568387203
10172200,0,0,108.59514568387203
10172350,0,0,108.59514568387203
10172500,0,0,108.59514568387203
10172650,0,0,108.59513871793206
10172800,0,0,108.59513871793206
10172950,0,0,108.59513871793206
10173100,0,0,108.59513871793206
10173250,0,0,108.59513871793206
10173400,0,0,108.59513871793206
10173550,0,0,108.59513871793206
10173700,0,0,108.59513871793206
10173850,0,0,108.59513871793206
10174000,0,0,108.59513871793206
10174150,0,0,108.59513871793206
10174300,0,0,108.59513871793206
10174450,0,0,108.59513871793206
10174600,0,0,108.59513871793206
10174750,0,0,108.59513871793206
10174900,0,0,108.59513871793206
10175050,0,0,108.59513871793206
10175200,0,0,108.59513871793206
10175350,0,0,108.59513871793206
10175500,0,0,108.59513871793206
10175650,0,0,108.59513871793206
10175800,0,0,108.59513871793206
10175950,0,0,108.59513871793206
10176100,0,0,108.59513871793206
10176250,0,0,108.59513871793206
10176400,0,0,108.59513871793206
10176550,0,0,108.59513871793206
10176700,0,0,108.59513871793206
10176850,0,0,108.59513871793206
10177000,0,0,108.59513871793206
10177150,0,0,108.59513871793206
10177300,0,0,108.59513871793206
10177450,0,0,108.59513871793206
10177600,0,0,108.59513871793206
10177750,0,0,108.59513871793206
10177900,0,0,108.59513871793206
10178050,0,0,108.59513871793206
10178200,0,0,109.7530334547746
10178350,0,0,109.7530334547746
10178500,0,0,109.7530334547746
10178650,0,0,109.7530334547746
10178800,0,0,109.7530334547746
10178950,0,0,109.7530334547746
10179100,0,0,109.7530334547746
10179250,0,0,109.7530334547746
10179400,0,0,109.7530334547746
10179550,0,0,109.7530334547746
10179700,0,0,109.7530334547746
10179850,0,0,109.7530334547746
10180000,0,0,109.7530334547746
10180150,0,0,109.7530334547746
10180300,0,0,109.7530334547746
10180450,0,0,109.7530334547746
10180600,0,0,109.7530334547746
10180750,0,0,109.7530334547746
10180900,0,0,109.7530334547746
10181050,0,0,109.7530334547746
10181200,0,0,109.7530334547746
10181350,0,0,109.13767964383351
10181500,0,0,109.13767964383351
10181650,0,0,109.13767964383351
10181800,0,0,109.13767964383351
10181950,0,0,108.085048064886
10182100,0,0,108.085048064886
10182250,0,0,108.085048064886
10182400,0,0,108.085048064886
10182550,0,0,95.84360276775692
10182700,0,0,95.8596889358571
10182850,0,0,98.4603096964106
10183000,0,0,98.4603096964106
10183150,0,0,97.19542780839629
10183300,0,0,97.19542780839629
10183450,0,0,97.19542780839629
10183600,0,0,97.19542780839629
10183750,0,0,97.19542780839629
10183900,0,0,97.19542780839629
10184050,0,0,97.19542780839629
10184200,0,0,97.19542780839629
10184350,0,0,98.60377934168218
10184500,0,0,98.60377934168218
10184650,0,0,98.60377934168218
10184800,0,0,98.60377934168218
10184950,0,0,98.60377934168218
10185100,0,0,98.60377934168218
10185250,0,0,98.60377934168218
10185400,0,0,98.60377934168218
10185550,0,0,98.60377934168218
10185700,0,0,98.60377934168218
10185850,0,0,97.19542780839629
10186000,0,0,97.19542780839629
10186150,0,0,97.19542780839629
10186300,0,0,97.19542780839629
10186450,0,0,97.19542780839629
10186600,0,0,97.19542780839629
10186750,0,0,97.19542780839629
10186900,0,0,97.19542780839629
10187050,0,0,97.19542780839629
10187200,0,0,97.19542780839629
10187350,0,0,97.19542780839629
10187500,0,0,97.19542780839629
10187650,0,0,97.19542780839629
10187800,0,0,11.69499568255992
10187950,0,0,11.69499568255992
10188100,0,0,11.69499568255992
10188250,0,0,11.69499568255992
10188400,0,0,11.69499568255992
10188550,0,0,11.69499568255992
10188700,0,0,11.69499568255992
10188850,0,0,11.69499568255992
10189000,0,0,11.69499568255992
10189150,0,0,11.69499568255992
10189300,0,0,11.69499568255992
10189450,0,0,11.69499568255992
10189600,0,0,11.69499568255992
10189750,0,0,11.69499568255992
10189900,0,0,11.69499568255992
10190050,0,0,11.69499568255992
10190200,0,0,11.69499568255992
10190350,0,0,11.69499568255992
10190500,0,0,11.69499568255992
10190650,0,0,11.69499568255992
10190800,0,0,11.69499568255992
10190950,0,0,11.69499568255992
10191100,0,0,11.69499568255992
10191250,0,0,11.69499568255992
10191400,0,0,11.69499568255992
10191550,0,0,11.69499568255992
10191700,0,0,11.69499568255992
10191850,0,0,11.69499568255992
10192000,0,0,11.69499568255992
10192150,0,0,11.69499568255992
10192300,0,0,11.69499568255992
10192450,0,0,11.69499568255992
10192600,0,0,11.69499568255992
10192750,0,0,11.69499568255992
10192900,0,0,11.69499568255992
10193050,0,0,11.69499568255992
10193200,0,0,11.69499568255992
10193350,0,0,11.69499568255992
10193500,0,0,11.69499568255992
10193650,0,0,11.69499568255992
10193800,0,0,11.69499568255992
10193950,0,0,11.69499568255992
10194100,0,0,11.69499568255992
10194250,0,0,11.69499568255992
10194400,0,0,11.69499568255992
10194550,0,0,11.69499568255992
10194700,0,0,11.69499568255992
10194850,0,0,11.69499568255992
10195000,0,0,11.69499568255992
10195150,0,0,11.69499568255992
10195300,0,0,11.69499568255992
10195450,0,0,11.69499568255992
10195600,0,0,11.69499568255992
10195750,0,0,11.69499568255992
10195900,0,0,11.69499568255992
10196050,0,0,11.69499568255992
10196200,0,0,11.69499568255992
10196350,0,0,11.69499568255992
10196500,0,0,11.69499568255992
10196650,0,0,11.69499568255992
10196800,0,0,11.69499568255992
10196950,0,0,11.69499568255992
10197100,0,0,11.69499568255992
10197250,0,0,11.69499568255992
10197400,0,0,11.69499568255992
10197550,0,0,11.69499568255992
10197700,0,0,11.69499568255992
10197850,0,0,11.69499568255992
10198000,0,0,11.69499568255992
10198150,0,0,11.69499568255992
10198300,0,0,11.69499568255992
10198450,0,0,11.69499568255992
10198600,0,0,11.69499568255992
10198750,0,0,11.69499568255992
10198900,0,0,11.69499568255992
10199050,0,0,11.69499568255992
10199200,0,0,11.69499568255992
10199350,0,0,11.69499568255992
10199500,0,0,11.69499568255992
10199650,0,0,11.69499568255992
10199800,0,0,11.69499568255992
10199950,0,0,11.69499568255992
10200100,0,0,11.69499568255992
10200250,0,0,11.69499568255992
10200400,0,0,11.69499568255992
10200550,0,0,11.69499568255992
10200700,0,0,11.69499568255992
10200850,0,0,11.69499568255992
10201000,0,0,11.69499568255992
10201150,0,0,11.69499568255992
10201300,0,0,11.69499568255992
10201450,0,0,11.69499568255992
10201600,0,0,11.69499568255992
10201750,0,0,11.69499568255992
10201900,0,0,11.69499568255992
10202050,0,0,11.69499568255992
10202200,0,0,11.69499568255992
10202350,0,0,11.69499568255992
10202500,0,0,11.69499568255992
10202650,0,0,11.69499568255992
10202800,0,0,11.69499568255992
10202950,0,0,11.69499568255992
10203100,0,0,11.69499568255992
10203250,0,0,11.69499568255992
10203400,0,0,11.69499568255992
10203550,0,0,11.69499568255992
10203700,0,0,11.69499568255992
10203850,0,0,11.69499568255992
10204000,0,0,11.69499568255992
10204150,0,0,11.69499568255992
10204300,0,0,11.69499568255992
10204450,0,0,11.69499568255992
10204600,0,0,11.69499568255992
10204750,0,0,11.69499568255992
10204900,0,0,11.69499568255992
10205050,0,0,11.69499568255992
10205200,0,0,11.69499568255992
10205350,0,0,11.69499568255992
10205500,0,0,11.69499568255992
10205650,0,0,12.579773221117108
10205800,0,0,12.579773221117108
10205950,0,0,12.579773221117108
10206100,0,0,12.579773221117108
10206250,0,0,12.579773221117108
10206400,0,0,12.579773221117108
10206550,0,0,12.579773221117108
10206700,0,0,12.579773221117108
10206850,0,0,12.579773221117108
10207000,0,0,12.579773221117108
10207150,0,0,12.579773221117108
10207300,0,0,12.579773221117108
10207450,0,0,12.579773221117108
10207600,0,0,12.579773221117108
10207750,0,0,12.579773221117108
10207900,0,0,12.579773221117108
10208050,0,0,12.579773221117108
10208200,0,0,12.579773221117108
10208350,0,0,12.579773221117108
10208500,0,0,12.579773221117108
10208650,0,0,12.579773221117108
10208800,0,0,12.579773221117108
10208950,0,0,12.579773221117108
10209100,0,0,12.579773221117108
10209250,0,0,12.579773221117108
10209400,0,0,11.819802097085187
10209550,0,0,11.819802097085187
10209700,0,0,11.819802097085187
10209850,0,0,11.819802097085187
10210000,0,0,11.819802097085187
10210150,0,0,11.819802097085187
10210300,0,0,11.819802097085187
10210450,0,0,11.819802097085187
10210600,0,0,11.819802097085187
10210750,0,0,11.819802097085187
10210900,0,0,11.819802097085187
10211050,0,0,11.819802097085187
10211200,0,0,11.819802097085187
10211350,0,0,11.819802097085187
10211500,0,0,11.819802097085187
10211650,0,0,11.819802097085187
10211800,0,0,11.819802097085187
10211950,0,0,11.819802097085187
10212100,0,0,11.819802097085187
10212250,0,0,11.819802097085187
10212400,0,0,11.819802097085187
10212550,0,0,11.819802097085187
10212700,0,0,11.819802097085187
10212850,0,0,11.819802097085187
10213000,0,0,11.819802097085187
10213150,0,0,11.819802097085187
10213300,0,0,11.819802097085187
10213450,0,0,11.819802097085187
10213600,0,0,11.819802097085187
10213750,0,0,11.819802097085187
10213900,0,0,11.819802097085187
10214050,0,0,11.819802097085187
10214200,0,0,11.819802097085187
10214350,0,0,11.819802097085187
10214500,0,0,11.819802097085187
10214650,0,0,11.819802097085187
10214800,0,0,11.819802097085187
10214950,0,0,11.819802097085187
10215100,0,0,11.819802097085187
10215250,0,0,11.819802097085187
10215400,0,0,11.819802097085187
10215550,0,0,11.819802097085187
10215700,0,0,11.819802097085187
10215850,0,0,11.819802097085187
10216000,0,0,11.819802097085187
10216150,0,0,11.819802097085187
10216300,0,0,11.819802097085187
10216450,0,0,11.819802097085187
10216600,0,0,11.819802097085187
10216750,0,0,11.810447686626077
10216900,0,0,11.810447686626077
10217050,0,0,11.810447686626077
10217200,0,0,11.810447686626077
10217350,0,0,11.810447686626077
10217500,0,0,11.810447686626077
10217650,0,0,11.810447686626077
10217800,0,0,11.810447686626077
10217950,0,0,11.810447686626077
10218100,0,0,11.810447686626077
10218250,0,0,11.810447686626077
10218400,0,0,11.810447686626077
10218550,0,0,11.810447686626077
10218700,0,0,11.810447686626077
10218850,0,0,11.785045348820717
10219000,0,0,11.785045348820717
10219150,0,0,11.785045348820717
10219300,0,0,11.785045348820717
10219450,0,0,11.785045348820717
10219600,0,0,11.785045348820717
10219750,0,0,11.785045348820717
10219900,0,0,11.785045348820717
10220050,0,0,11.785045348820717
10220200,0,0,11.785045348820717
10220350,0,0,11.785045348820717
10220500,0,0,11.785045348820717
10220650,0,0,11.785045348820717
10220800,0,0,11.785045348820717
10220950,0,0,11.785045348820717
10221100,0,0,11.785045348820717
10221250,0,0,11.785045348820717
10221400,0,0,11.785045348820717
10221550,0,0,11.785045348820717
10221700,0,0,11.785045348820717
10221850,0,0,11.785045348820717
10222000,0,0,11.785045348820717
10222150,0,0,11.785045348820717
10222300,0,0,11.785045348820717
10222450,0,0,11.785045348820717
10222600,0,0,11.785045348820717
10222750,0,0,11.785045348820717
10222900,0,0,11.785045348820717
10223050,0,0,11.785045348820717
10223200,0,0,11.785045348820717
10223350,0,0,11.785045348820717
10223500,0,0,11.785045348820717
10223650,0,0,11.785045348820717
10223800,0,0,11.785045348820717
10223950,0,0,11.785045348820717
10224100,0,0,11.785045348820717
10224250,0,0,11.785045348820717
10224400,0,0,11.785045348820717
10224550,0,0,11.785045348820717
10224700,0,0,11.785045348820717
10224850,0,0,11.785045348820717
10225000,0,0,11.785045348820717
10225150,0,0,11.785045348820717
10225300,0,0,11.785045348820717
10225450,0,0,11.785045348820717
10225600,0,0,11.785045348820717
10225750,0,0,11.785045348820717
10225900,0,0,11.785045348820717
10226050,0,0,11.785045348820717
10226200,0,0,11.785045348820717
10226350,0,0,11.785045348820717
10226500,0,0,11.785045348820717
10226650,0,0,11.785045348820717
10226800,0,0,11.785045348820717
10226950,0,0,11.785045348820717
10227100,0,0,11.785045348820717
10227250,0,0,11.785045348820717
10227400,0,0,11.785045348820717
10227550,0,0,11.785045348820717
10227700,0,0,11.785045348820717
10227850,0,0,11.785045348820717
10228000,0,0,12.076024191221052
10228150,0,0,12.076024191221052
10228300,0,0,12.076024191221052
10228450,0,0,12.076024191221052
10228600,0,0,12.076024191221052
10228750,0,0,12.076024191221052
10228900,0,0,12.076024191221052
10229050,0,0,12.076024191221052
10229200,0,0,12.076024191221052
10229350,0,0,12.076024191221052
10229500,0,0,12.076024191221052
10229650,0,0,12.076024191221052
10229800,0,0,12.076024191221052
10229950,0,0,12.076024191221052
10230100,0,0,12.076024191221052
10230250,0,0,12.076024191221052
10230400,0,0,12.076024191221052
10230550,0,0,12.076024191221052
10230700,0,0,12.076024191221052
10230850,0,0,12.076024191221052
10231000,0,0,12.076024191221052
10231150,0,0,12.076024191221052
10231300,0,0,12.076024191221052
10231450,0,0,12.076024191221052
10231600,0,0,12.076024191221052
10231750,0,0,12.339182085957873
10231900,0,0,12.339182085957873
10232050,0,0,12.339182085957873
10232200,0,0,12.339182085957873
10232350,0,0,12.339182085957873
10232500,0,0,12.339182085957873
10232650,0,0,12.339182085957873
10232800,0,0,12.339182085957873
10232950,0,0,12.339182085957873
10233100,0,0,12.339182085957873
10233250,0,0,12.339182085957873
10233400,0,0,12.339182085957873
10233550,0,0,12.339182085957873
10233700,0,0,12.339182085957873
10233850,0,0,12.339182085957873
10234000,0,0,12.339182085957873
10234150,0,0,12.339182085957873
10234300,0,0,12.339182085957873
10234450,0,0,12.339182085957873
10234600,0,0,12.339182085957873
10234750,0,0,12.339182085957873
10234900,0,0,12.339182085957873
10235050,0,0,12.339182085957873
10235200,0,0,12.339182085957873
10235350,0,0,12.339182085957873
10235500,0,0,12.339182085957873
10235650,0,0,12.339182085957873
10235800,0,0,12.339182085957873
10235950,0,0,12.339182085957873
10236100,0,0,12.339182085957873
10236250,0,0,12.339182085957873
10236400,0,0,12.339182085957873
10236550,0,0,12.339182085957873
10236700,0,0,12.339182085957873
10236850,0,0,12.339182085957873
10237000,0,0,12.339182085957873
10237150,0,0,12.339182085957873
10237300,0,0,12.339182085957873
10237450,0,0,12.339182085957873
10237600,0,0,12.339182085957873
10237750,0,0,12.339182085957873
10237900,0,0,12.339182085957873
10238050,0,0,12.181287349115792
10238200,0,0,12.181287349115792
10238350,0,0,12.181287349115792
10238500,0,0,12.181287349115792
10238650,0,0,12.181287349115792
10238800,0,0,12.181287349115792
10238950,0,0,12.181287349115792
10239100,0,0,12.181287349115792
10239250,0,0,12.181287349115792
10239400,0,0,12.181287349115792
10239550,0,0,12.181287349115792
10239700,0,0,12.181287349115792
10239850,0,0,12.181287349115792
10240000,0,0,12.181287349115792
10240150,0,0,12.181287349115792
10240300,0,0,12.181287349115792
10240450,0,0,12.181287349115792
10240600,0,0,12.181287349115792
10240750,0,0,12.181287349115792
10240900,0,0,12.181287349115792
10241050,0,0,12.181287349115792
10241200,0,0,12.181287349115792
10241350,0,0,12.181287349115792
10241500,0,0,12.181287349115792
10241650,0,0,12.181287349115792
10241800,0,0,12.181287349115792
10241950,0,0,12.181287349115792
10242100,0,0,12.181287349115792
10242250,0,0,12.181287349115792
10242400,0,0,12.181287349115792
10242550,0,0,12.181287349115792
10242700,0,0,12.181287349115792
10242850,0,0,12.181287349115792
10243000,0,0,12.181287349115792
10243150,0,0,12.181287349115792
10243300,0,0,12.181287349115792
10243450,0,0,12.181287349115792
10243600,0,0,12.181287349115792
10243750,0,0,12.181287349115792
10243900,0,0,12.181287349115792
10244050,0,0,12.181287349115792
10244200,0,0,12.181287349115792
10244350,0,0,12.181287349115792
10244500,0,0,12.181287349115792
10244650,0,0,11.717109212084864
10244800,0,0,11.717109212084864
10244950,0,0,11.717109212084864
10245100,0,0,11.717109212084864
10245250,0,0,11.717109212084864
10245400,0,0,11.717109212084864
10245550,0,0,11.717109212084864
10245700,0,0,11.717109212084864
10245850,0,0,11.717109212084864
10246000,0,0,11.717109212084864
10246150,0,0,11.717109212084864
10246300,0,0,11.717109212084864
10246450,0,0,11.717109212084864
10246600,0,0,11.717109212084864
10246750,0,0,11.717109212084864
10246900,0,0,11.717109212084864
10247050,0,0,12.273564671067703
10247200,0,0,12.273564671067703
10247350,0,0,12.273564671067703
10247500,0,0,12.273564671067703
10247650,0,0,12.273564671067703
10247800,0,0,12.273564671067703
10247950,0,0,12.273564671067703
10248100,0,0,12.273564671067703
10248250,0,0,12.273564671067703
10248400,0,0,12.273564671067703
10248550,0,0,12.273564671067703
10248700,0,0,12.273564671067703
10248850,0,0,12.273564671067703
10249000,0,0,12.273564671067703
10249150,0,0,12.273564671067703
10249300,0,0,12.273564671067703
10249450,0,0,12.273564671067703
10249600,0,0,12.273564671067703
10249750,0,0,12.273564671067703
10249900,0,0,12.273564671067703
10250050,0,0,12.273564671067703
10250200,0,0,12.273564671067703
10250350,0,0,11.45723049067027
10250500,0,0,11.45723049067027
10250650,0,0,11.45723049067027
10250800,0,0,11.45723049067027
10250950,0,0,11.45723049067027
10251100,0,0,11.45723049067027
10251250,0,0,11.45723049067027
10251400,0,0,11.45723049067027
10251550,0,0,11.45723049067027
10251700,0,0,11.45723049067027
10251850,0,0,11.45723049067027
10252000,0,0,11.45723049067027
10252150,0,0,11.45723049067027
10252300,0,0,11.45723049067027
10252450,0,0,11.45723049067027
10252600,0,0,11.45723049067027
10252750,0,0,11.45723049067027
10252900,0,0,11.45723049067027
10253050,0,0,11.45723049067027
10253200,0,0,11.45723049067027
10253350,0,0,11.45723049067027
10253500,0,0,11.45723049067027
10253650,0,0,11.45723049067027
10253800,0,0,11.45723049067027
10253950,0,0,11.45723049067027
10254100,0,0,11.45723049067027
10254250,0,0,11.45723049067027
10254400,0,0,11.45723049067027
10254550,0,0,11.45723049067027
10254700,0,0,11.45723049067027
10254850,0,0,11.45723049067027
10255000,0,0,11.45723049067027
10255150,0,0,11.45723049067027
10255300,0,0,11.45723049067027
10255450,0,0,11.45723049067027
10255600,0,0,11.45723049067027
10255750,0,0,11.45723049067027
10255900,0,0,11.45723049067027
10256050,0,0,11.45723049067027
10256200,0,0,11.45723049067027
10256350,0,0,11.45723049067027
10256500,0,0,11.45723049067027
10256650,0,0,11.45723049067027
10256800,0,0,11.45723049067027
10256950,0,0,11.45723049067027
10257100,0,0,11.45723049067027
10257250,0,0,11.45723049067027
10257400,0,0,11.45723049067027
10257550,0,0,11.45723049067027
10257700,0,0,11.45723049067027
10257850,0,0,11.45723049067027
10258000,0,0,11.45723049067027
10258150,0,0,11.45723049067027
10258300,0,0,11.45723049067027
10258450,0,0,11.45723049067027
10258600,0,0,11.45723049067027
10258750,0,0,11.45723049067027
10258900,0,0,11.45723049067027
10259050,0,0,11.45723049067027
10259200,0,0,11.45723049067027
10259350,0,0,11.45723049067027
10259500,0,0,11.45723049067027
10259650,0,0,12.573019964354444
10259800,0,0,12.573019964354444
10259950,0,0,12.573019964354444
10260100,0,0,12.573019964354444
10260250,0,0,12.573019964354444
10260400,0,0,12.573019964354444
10260550,0,0,12.573019964354444
10260700,0,0,12.573019964354444
10260850,0,0,12.573019964354444
10261000,0,0,12.573019964354444
10261150,0,0,12.573019964354444
10261300,0,0,12.573019964354444
10261450,0,0,12.573019964354444
10261600,0,0,12.573019964354444
10261750,0,0,12.573019964354444
10261900,0,0,12.573019964354444
10262050,0,0,12.573019964354444
10262200,0,0,12.573019964354444
10262350,0,0,12.573019964354444
10262500,0,0,12.573019964354444
10262650,0,0,12.573019964354444
10262800,0,0,12.573019964354444
10262950,0,0,12.573019964354444
10263100,0,0,12.573019964354444
10263250,0,0,12.573019964354444
